,Text,Label
16434,"VALE YA ESTOY PREPARADA empieza en @antena3com  Dark Lage, Velita , luz apagada y ordenador n las piernas para retransmitir! o me acojon....",negative
16435,"RT “@sgueina: ""los españoles sabemos cumplir con nuestro deber y en nuestro diccionario no está la palabra huir"" #55díasenPekín ",positive
16436,Rubalcaba todavía no se ha enterado que siempre que se escupe hacia arriba cae para abajo. Que siga...Ya le caerán todas las sandeces q dice,negative
16437,"@sanchez_sonia @sgueina @cesar_cabo @latanace @sarasolomando @kohayama @alejandramarpor gracias Sonia, salud compañera ✊✊✊",negative
16438,"¿Hace un crucerito?, http://t.co/8IVP1O5n",negative
16440,"Lo voy a decir solo una vez más, ESTO DE LOS RETWITS SON COMO LOS BESOS SE DAN NO SE PIDEN. #estonoestucorchopublicitario",negative
16441,La presidenta @mdcospedal cumple. El nuevo IRPF de Cospedal http://t.co/Ngii4vS2 vía @eldigitalcastillalamancha,negative
16442,"Dice Navarro: Venezuela tiene mayor pluralidad ideológica en medios que España, dónde la extensión de medios de izquierdas es muy limitada.",negative
16443,Sueño la gira! “@Jairo_1982: @juanes feliz parce saber que respondiste en un twitt a un fan  hoy que estaras en Colombia a finales de año!,negative
16444,claro que si! Muero de ganas por ir ! Por lo pronto estudiando portugués con Paula Fernandes ! Abrazo “@_Layal: @juanes venga a Brazil!”,positive
16445,"Los gobiernos UE permiten q ""nuestro"" Banco Central Europeo preste 530.000mill€ a la banca al 1% para comprar deuda publica al 5%. Saqueo.",positive
16447,¡Hoy es viernes y los sueños brillan más!!,negative
16448,"Para los amantes de hemeroteca. PP se opuso a reforma laboral, pero por responsabilidad NO apoyó huelga general 2010 http://t.co/BKVzZwP5",positive
16449,La AVT mantiene su homenaje a las víctimas el 11 de marzo - http://t.co/vHs94xh4,negative
16450,"Café. Mucho café. RT @debri237: @Buenafuente Bns días! Como haces, para despertar con ese humor aa:)",negative
16451,Buenos días! De camino a JAEN!;-),negative
16452,La nota de Manjon está creando confusión. El 75% de víctimas están en AVT o en la Asociación de Ayuda q piden q CCOO-UGT elijan otro día.,negative
16453,“@errauzkin: @David_Busta cuando vienes a Galiciaaa?”El Domingo! En A CORUÑA!;-),negative
16454,“@nadhia0: @David_Busta ke sería de nosotros sin tu música¿?¿?¿aa¡¡¡¡¡¡¡¡¡¡ si es ke nos das vida¡¡¡”QUE SERIA DE MI SIN VOSOTROS!;-),negative
16456,Entre mis maravillosos folowercetes hay gente que juega al Padel?,negative
16457,Torres-Dulce marca la pauta RT @la_informacion: El fiscal general  pide que se investigue uno de los trenes del 11M http://t.co/PiREWFzD,negative
16458,;-))) muy bueno RT @el_cuartel: Con miedo de entrar al baño tras ver ayer #ElResplandor o.O http://t.co/7l4h0kVV,negative
16459,"Muy de acuerdo con @rafafdezlecter en su opinión sobre @rodrigocor7es . No así sobre ""El arbol de la vida"", jaja.",negative
16460,Carmen Chacón está hoy en la @universidadcjc participando en el programa de @onda_villanueva,negative
16461,"Este muerto que vos matais goza de buena salud. Pronto le leereis. Damasco inventa que Javier Espinosa, está muerto http://t.co/MPAeWXI3",negative
16462,"http://t.co/QKuSDmGd” POLONIA D AYER. Primer gag, nuevo personaje : ARENAS!!;)",negative
16466,"Esta tarde a las 20 h., en el Centro de Arte Moderno (Galileo 52, Madrid), presentamos el libro de Luisa Etxenike ""El detective de sonidos"".",positive
16467,Un #FFal  @DrMartos que nos cuenta como ayudar a las empresas desde técnicas teatrales,positive
16469,"Sondeo CEO Generalitat: CIU volvería a ganar, PSC no se recupera, PP revalida su mejor resultado, ERC remonta y Laporta sin escaños.",positive
16470,"El mes de febrero de 2012 ha sido ""extremadamente frío"" - http://t.co/GOmgKf5N",positive
16471,Por problemas técnicos no se podrá tener acceso al sumario del Caso Campeón hasta el lunes.,negative
16472,"Desglose #déficit 5'8: Estado 4%, SSocial equilibrio, CC.AA 1'5%, corp locales 0'3%. Previsión gobierno #CMin",positive
16473,"De Guindos: ""este gobierno no va a generar nunca falsas expectativas"". Repite que el cuadro macro es ""realista"" #CMin",positive
16475,"Montoro cree q Bruselas no sancionará a España x no cumplir con el 4,4% de déficit. ""Nuestros socios valoran lo q hacemos y lo entienden"".",negative
16476,Tu mas ;-)) RT @FdoFrances: @PepeDamianRS @mariviromero @naranjoisabel #FF os tenéis el cielo ganado por ser tan buenos,negative
16477,La encuesta del gobierno Mas da 3-4 diputados a C's. Hay que seguir trabajando para seguir creciendo.,negative
16478,Móvil off y a descansar un poquito... Si es posible... :)Hasta luego!,negative
16480,Hola! A todos mis twiteros!!! Viernes intrepido!!,positive
16481,Gallardón cesa a Gª Castellón como juez enlace Francia. Lo adelanta @eva10diez en @OndaCero_es. El juez sopesa su su regreso a la Audiencia,positive
16484,"Ya está, es que se ha roto el alternador. El taxi dl seguro, cn kilometraje limitado, m lleva hasta Benidorm. Estoy intentado ir a Valencia.",negative
16485,. @javierarenas_pp comprometido con el empleo  http://t.co/4Zp8ww6G,negative
16489,#estoyreventao Buenas noches!;-),negative
16490,Ayudas bajo sospecha  http://t.co/yhKpeb87 vía @addthis,negative
16491,Buenos días a todos!,negative
16492,Dos titanes en chandal. “@LaVanguardia: Aparecen las primeras imágenes de Chávez en La Habana tras la operación http://t.co/JR6C2yvw”,negative
16493,Hasta luego!!!,negative
16494,"“@jesuselmenda: @David_Busta entonces, si yo ahora escribo en minúsculas, tu me responderías en..?”minúsculas pero para fastidiar! Jajaja",negative
16495,"""Putin quiere gobernar como Stalin y vivir como Abramovitch"" denuncia el opositor demócrata Ilya Iachine.",negative
16496,Buenos días...bueno mediodías!!!;),positive
16497,Un regalo para animar la mañana. http://t.co/Ji0AZqas,negative
16498,Brasil. Los militares retan a Rousseff http://t.co/OCqSJbS4,negative
16499,#bebewok  @ Wok La Paz http://t.co/Fr13PBCt,negative
16500,Repito y aclaro: los que cada vez tienen menos (economía en recesion) y además pagan (impuestos) por ello,negative
16501,Promesas electorales para periodistas y su público RT @AJEnglish Guatemala A new era of security? http://t.co/dzTEwwDH,negative
16502,Estas son las fotos q nos han hecho llegar funcionarios de la Junta . #trituradora http://t.co/i7pv9TJ1 http://t.co/XmT53pSo,negative
16503,"2. Dialogos de peineta. No te preocupes, los obreros no tienen paladar"".",positive
16504,Javier Arenas : comprometido con el empleo http://t.co/d4VBcue3,positive
16505,En el Gran teatro de Córdoba 1  http://t.co/VM1WHqIV,positive
16506,"sin duda, tenéis una edad! Hahahaha bueno Mendi, mas. “@Guals: @MendiMendi1 @gonzalezpons Pues a eso es a lo que vamos a volver!”",negative
16507,El gobierno español debería elevar una queja al gobierno de Lady Botox por los homenajes al prevaricador Garzón...pero YPF bien vale callar,negative
16508,@PalomaCervilla @@AmparoRubiales a lo mejor las chorreadas las dicen otros con su falta de respeto a lo que piensan los demás,negative
16509,"#sinescarmiento“@informativost5: Tomás Gómez,reelegido secretario gral d los socialistas madrileños por 59,22% d apoyos:http://t.co/wgFvfpKN",positive
16510,"Hola, buenas noches a todos. Esta es la portada de hoy, domingo, 4 de marzo http://t.co/sqmkhA1F",positive
16513,Impresionante el trabajo en el CERI de Sevilleja Castilla-La Mancha muy bien en la conservación del águila imperial http://t.co/Rw680boy,positive
16514,"RT: “@casastorcida: Son las 08.08 y a duras penas contengo la emoción. La Fiesta, Padilla y @ABCPuntoRadio, en directo. Cuento los segundos.",positive
16515,16 estudiantes españoles salen ilesos del accidente de tren de Polonia - http://t.co/5y1xznCo,positive
16516,Un adolescente español en la jungla de los 'smartphones' http://t.co/4gS8EKDM,positive
16517,Los colegios de la Palmilla organizan una muestra para no perder alumnos http://t.co/PFgnVAfa,positive
16518,Inaceptable que @el_pais dicte a ciudadanía y resto de medios qué debates abrir cuando crece la crítica a la monarquía en su propia encuesta,positive
16519,Una gran historia: Revilla se reune con el etarra que le secuestró http://t.co/MG1cQVqo #ETA,positive
16520,Cupcakes  @ Echevarría del Palo http://t.co/sOvLaKyv,positive
16521,Domingo http://t.co/4g0bLanh,positive
16522,@JuanMa_Moreno ;-) tu mas ;-) tengo ganas de verte. Un beso,positive
16523,Quien decía q la izq era republicana? Pedazo editorial q se marca hoy @elpais. Para q luego digan sobre asistencia a cacerías varias...,positive
16524,"@iescolar pues el que lidera la cosa de la privatización no parece muy legal, según El mundo...",positive
16525,"No podemos dejarnos seducir por los que, con el pretexto del cambio, pretenden arruinar el camino que ya hemos andado.",positive
16526,Yo prefiero q lo diga expresamente RT @apm1949: @sevillajordi joder jordi donde estudiaste Son deducibles como cualquier write off de activo,positive
16527,Vamos a crear el Instituto de Crédito Público y crearemos la figura del Agente del Emprendedor para facilitar los trámites y asesorar,positive
16528,Juaasssss! Ahora una agenda...de #EREs ?  #Griñán promete 12.000 millones de euros para una 'agenda del empleo'  http://t.co/3n6gOcFN,positive
16529,"De profesión, amigo o familiar de la alcaldesa de Alicantehttp://t.co/0jpWPQfD",positive
16530,Semáforo http://t.co/m0JpXQ4v,positive
16531,"Bienvenido, Tomás. Aprovéchalo “@tarechavaleta: Desde hoy ya soy ""Orbytero"". Ya he empezado a disfrutar de este "" más"" que quiosco virtual”",positive
16532,RT: “@doctorchuslolo: seria Ras-Putin al que no consiguieron matar y consiguio el secreto de la eterna juventud. Jordi Hurtado sovietico”,positive
16533,Rajoy se tiró a la piscina con el déficit convencido de que hay agua y Merkel le dejará hacer. Veremos: http://t.co/vlE2eeeC,positive
16534,Acabamos de votar en la mesa de Delicias por q las aguas del Canal de Isabel II sean 100% de gestión publica.,positive
16535,"Entre 19,30h y 20h se emite debate sobre pol exterior d la Gene,entre diputada Canals(CIU)y yo en“Aquí parlem”en canal 24h @rtve (Catalunya)",positive
16536,"Y parece que al fin el AVE al que nos han trasladado a través de una pasarela desde el que se averió, se mueve...",positive
16537,"No es ningún consuelo, pero parece que en Alemania también hay habas para cocer. Otro dislate: http://t.co/R0beFu5m",positive
16539,"Testimonio brutal en telediario sobre encuentros entre víctimas y etarras: ""prefiero ser la mujer de un asesinado q la madre de un asesino"".",positive
16540,Y otra viuda que quiso abrazar al asesino y él se sorprendió sabiendo que no lo merecía... Aquí el videohttp://t.co/UGc2VcCB,negative
16541,"“@Miguelixto: @AlexdelaIglesia seguro?mas que Watchmen?Si no la recuerdas,esta en la sexta 3 a las 10. Te la recomiendo” bueno, admito",positive
16542,"Hola!Con vuestro apoyo me estoy recuperando,superando etapas con paciencia y ánimo.Gracias de corazón,os sigo aunque aparezca poco,por ahora",positive
16543,"¡Qué gran sueño, querido @Panchovarona! En cuanto se cumpla celebramos.",positive
16544,"La política internacional no es un tablero descarnado  para imperialistas y anti, es un espacio donde hay pueblos y personas con derechos.",positive
16545,"así es , dos días para la ""La Señal"" !!“@GLSaulo: Solo 2 dias para el esperado estreno del año ""#LaSeñal"" @juanes  #JuanesMTVUnplugged yeah.",positive
16546,"En buenísima compañía, en A Coruña con Ayoze y Valeron!FORZA DEPOR!!!",positive
16547,Buenas noches!!! Mañana Teatro Circo Price de MADRID! Fuerza para empezar la semana! Besos family!!!,positive
16549,"Fui a ver el nuevo espectaculo del Cirque du Soleil sobre la obra del genial ""Michael (cont) http://t.co/OSf16mUA",negative
16550,Buenos días. Feliz semana.,negative
16551,Buenos días ;-)),positive
16552,Portada La Gaceta http://t.co/Cjr7Ilmm ...,positive
16553,"Mañana, 6 de marzo, pero de 1927, nacía el escritor colombiano Gabriel García Márquez, Nobel de Literatura",positive
16555,"RT: ""@iescolar: En el blog, sobre el ""terrateniente"" de los 15 Bernabéus: Manipulaciones por hectáreas http://t.co/LTEoDJcP”",positive
16556,"Ahora que llevo 3 horas despierto, mis buenos días son mitad deseo, mitad descripción.",negative
16557,"""@josevcia401: es cierto esto que andan diciendo de vos?-&gt; http://t.co/faZ34MYG "" Phishing conmigo? Ay como te vea la @policia",negative
16558,"Luis de Guindos,mº d Economía,calcula q d haberse aplicado antes la reforma laboral aprobada x el Gob. habría un millón menos d desempleados",negative
16559,Videominuto de hoy de @esperanzaona   http://t.co/iWTdopyE,positive
16560,Esta mañana en Los Arcos con Esperanza Oña http://t.co/9JHisZs2,positive
16561,"""@BBVA: BBVA Seguros lanza una campaña con Casillas e Iniesta de protagonistas: http://t.co/Yc9MZ3O2"" Gracias, @andresiniesta8 e Iker!!!",positive
16562,"Secrt. genral OCDE le dice a Rajoy que España ha dado un ""mensaje importante y un ejemplo en materia económica con clara voluntad política""",negative
16563,"""La Andalucía del @PSOE : un maná de corrupción"". Editorial @13tv_AlDia 20.30h @13television",negative
16565,El gran engaño a los vecinos de Los Arcos http://t.co/fZ5mRZY1,negative
16566,Nuevo post en mi blog http://t.co/HPCiH1hh,negative
16567,Apple lanza una campaña para seleccionar personal para sus nuevas tiendas en España: http://t.co/iwRW4z9O,negative
16568,Lo de Elena Salgado a Endesa es solo la guinda. Una recopilación de hace unos meses: España y los expolíticos http://t.co/WJ42P6oD,negative
16569,"@SSantiagosegura mu raruno, amiguete...t lo digo yo q estuve estudiándolo y casi me da algo!!;) Spacey increible, verdad!! Con cuelgue y tó!",negative
16571,Lunch time...;))),negative
16572,"Rosell (CEOE) ve ""prácticamente imposible"" cumplir el objetivo del 5'8% de déficit fijado por el Gobierno para 2012 / vía EFE",negative
16573,"Hoy está saliendo mi nueva canción ""La Señal"" , todo es alegría !",negative
16576,"Mas claro , el agua....La presidenta de #Invercaria dimitió por 'razones personales' para 'preparar su defensa' http://t.co/ZpHSHvwf",positive
16578,"#Invercaria, último eslabón de la cadena de corrupción en la Junta de Andalucía  http://t.co/eYU523Ja Eso espero...",positive
16579,Las empresas involucradas en los #EREs ... estas q sepamos... y lo que queda por saber.... http://t.co/Rim0LBr5,positive
16581,Un poco de frivolidad para esta tarde de lunes http://t.co/U7x7BrDF Pinchen a la derecha en 'La abogada de Manos Limpias por los suelos',positive
16582,"En la exposición ""Miradas femeninas"". Muy recomendable. (@ Fundación Pons) http://t.co/09Twbdvm",positive
16583,El secreto para que una dieta funcione es decir la verdad http://t.co/KYbcujuT via @elmundoes #chatidieta @mariarojo82,positive
16584,"Una curiosidad: proveer de energía eléctrica durante 2años el enorme complejo de La Moncloa cuesta 3,2 millones € http://t.co/JQyUlre9",positive
16586,Comenzmos enseguida!!!! @TelediarioInter 20:30,negative
16587,#ElCambioAndaluz Arenas unificará la política de apoyo a las empresas andaluzas en el exterior ... http://t.co/BUGV6yhs @javierarenas_pp,positive
16588,Arranca el juicio al ex primer ministro islandés. Recuerdo cuando @semanaldigital contó 1iniciativa para juzgar a ZP http://t.co/V0iFIH1A,negative
16589,Salimos hacia Madrid porque mañana hay parlamento a primera hora. Por la tarde debate de empleo y mañana rechazo al repago en sanidad.,negative
16590,No os perdáis la #portadaEPC de mañana: tema de apertura e imagen impagables. La tuiteo en un ratito.,negative
16591,"Rouco censura manifiesto contra reforma laboral de las org.obreras cristianas de HOAC y JOC y se acoge al ""como Dios manda de Rajoy"".",negative
16592,Muy buenas noches followercetes! http://t.co/RYgHXuLU,negative
16593,Estoy con un Citadelle Reserve (el Rolls Royce de los gin tonics) a la salud de los miles que habéis mandado hoy tuits de todo tipo. Gcs.,negative
16595,El fundador de Slashdot se pasa al WashPost RT @NiemanLab Why @cmdrtaco joined WaPo “Journalism is bigger than print” http://t.co/WQO0YHHX,negative
16596,Ricardo!!! Tambien ya aqui @gil_toro ;-))) como me gusta #esesamba,positive
16597,"En mi opinión, el presupuesto no se puede recortar en inversión, sino en gasto corriente.",positive
16598,"Obama ""Windows"" para la diplomacia en Iran http://t.co/nZod6sL7",negative
16599,Ya está la portada en Orbyt. Fijaos en lo que le decía el Campeón a su amigo mientras les grababa la Guadia Civil con orden judicial.,negative
16600,"Con la agitada vida erótica de Isabel Pantola, según T5, no sé cómo ha tenido tiempo para grabar discos.",positive
16601,Percival fue uno de los que ayer difundió las mentiras contra Ladislao Martínez. Aún no ha recitificado http://t.co/oYWw9Isz,positive
16602,Muy buenos días followercetes!(yo me voy a dormir) http://t.co/KxzUBNfN,negative
16603,"Por cierto, sigo esperando conocer el plan del Gobierno para rentabilizar sus cuantiosos inmuebles inutilizados. No basta denunciar.",negative
16605,«La Costa del Sol tiene una oferta renovada con todos los elementos para atraer al turista alemán».@eliasbendodo http://t.co/LJxbmyzc,positive
16606,A por el martes ;-)) (@ Ayuntamiento de Málaga w/ @jesusespino) [pic]: http://t.co/ulzwZ48n,negative
16607,"Buenos días, hoy en Sevilla firmamos el convenio de teleasistencia entre la FEMP y el Ministerio. Una medida que beneficia a miles de famili",negative
16608,A punto de comenzar mi intervención en el Foro Joly. A partir de ahora os informa mi equipo,negative
16610,"Se nos exige un esfuerzo de consolidación a las CCAA injusto, que nos obliga a hacer ajustes en sanidad y educación #forojoly",positive
16611,El empleo es el eje central de nuestro programa. Para ello hay que fortalecer el tejido productivo con empresas competitivas #forojoly,positive
16612,Buenos días... Día libre! Para descansar y saborear lo vivido estos días junto a vosotr@s... #SOYFELIZ,positive
16613,"En el @gobierno_aragon tenemos claro el compromiso con el déficit, pero mantenido el gasto social q incluye Educación, Sanidad y Dependencia",positive
16614,La trama de los #EREs . Capítulo 1  http://t.co/xrhJ8gUa,positive
16615,El prog.electoral del #gobiernodelcambio es fruto de la convocatoria abierta a la participación de la ciudadanía y la celebración de foros,positive
16616,"""@Labrujulacom: Desde nuestra pequeña agencia estamos deslumbrados por tu libro, we want more!! :) thanks xxx"" URwelcome!",negative
16617,Q bueno! http://t.co/VhW4qgAJ,negative
16618,Es muy fácil!“@ApoyoAlbaOjeda:Haz que ninguna familia tire sus tapones y apoye la causa Alba. 1tapon=1ilusión http://t.co/BvJ68daz”,negative
16619,El PP propone en el #Congreso que el Gobierno alcence acuerdos con las #RedesSociales para proteger a los menores.,negative
16620,"Pues a mi me ha encantado estar en el Homenaje a los #TesorosVivosdelaTelevivion En la UEM, con los principes http://t.co/mKoX9BiE",negative
16621,Falso: la imputación no implica culpa alguna. El CGPJ también cree que imputar a la Infanta supondría un 'estigma' http://t.co/BGe0yPwO,negative
16623,Ahora si hasta luego! Jajaja que me lío y no termino... #twitteroff,negative
16624,"No te pierdas ""Mitín Elías Bendodo, Javier Arenas y Mariano Rajoy"" a las El Viernes, 9 de marzo desde las 19:30... http://t.co/nTjH6BgG",negative
16625,"José Antonio Vera, nuevo presidente de la Agencia EFE",negative
16627,Los últimos anuncios del Ayto Madrid sugieren q habrá plan de ajuste q puede afectar a servicios públicos esenciales http://t.co/58CVBHa0,positive
16628,Vilajoana (CiU) reclama expresamente a Rajoy que flexibilice el recorte de 15.000 mill de las autonomías. Y pide más inversión en I+D+i,positive
16629,Es broma!,negative
16637,"Queremos que la banca contribuya a la creación de empleo, a la competitividad y al crecimiento económico http://t.co/pGxOsIeg",negative
16638,@cayo_lara dosis de demagogia pura marca iu,negative
16639,"Toni Cantó, UPyD: Comisión Mixta para el estudio del problema de las Drogas 06-03-2012 http://t.co/vc36Ilj8 via @youtube",negative
16641,Qué soledad la de Andalucía. Única voz disidente. Único voto en contra en el Consejo de Política Fiscal. Y Montoro cuestionando ...,positive
16643,"""El tema no es quién flexibiliza o quién relaja, eso sería muy erróneo, el tema es quién corrije"", dice Montoro, para reconducir ...",positive
16644,Gracias a todos por los mensajes!!!!,positive
16645,Crecen las tensiones entre el Bundesbank y el BCE http://t.co/DmFmG2UG,positive
16646,"Rajoy con un gasto del 22% del total se permite un déficit del 4% para su gobierno y le impone a las CCAA, que son el 36 % del gasto, un 1.5",positive
16647,Bastante si...no saben hacer otra cosa RT @ammembrilla: @mariviromero como les gusta #derrochar...,positive
16649,"RT: ""@BocanegraRaul: Los programas para las andaluzas. PSOE: http://t.co/Ci3hxaScPP: http://t.co/aZomr5wRIU: http://t.co/t093BqOK”",negative
16650,Y aquí cierro este SuperMartes. Gracias a los amigos que hoy me han arropado. Gracias a los amigos que me arropan siempre.,negative
16651,Parece claro http://t.co/0KHiCtfn,negative
16654,Las autonomías cargan con el grueso del recorte. Y más sobre el fenómeno de las barracas en Barcelona. http://t.co/1XVb0Jzl#portadaEPC,negative
16655,Los barones del PP saben que los PGE de marzo darán luz verde a la revisión estructural del gasto y de los servicios públicos,negative
16656,"Sí. Grabando el pgrama para @75Minutos el invierno más SECO y, después de 3 meses, llovió. Ironías.",negative
16657,Un poco de Resacón en Las Vegas para reirme un rato y a dormir! Goodnight!,negative
16658,Primera sesión de control de Rajoy en el Senado http://t.co/ogGBGahr via @AddThis,positive
16659,Estoy viendo ahora 100 aspirantes en http://t.co/Zj06YZ8T,positive
16660,Lo mejor del dia: @chiquicano y su foto tuenti,negative
16661,Aquí va! @caroherrerabo: Si un día @juanes le hace re-tweet a uno de los tweets que le pongo creo q me muero de la felicidad!! :D”!!,positive
16662,"Victoria ajustada de Romney, q gana Ohio y vence en el supermartes.Se ha impuesto x sólo el 1% de los votos (96% papeletas escrutadas)",positive
16663,La demora para las revisiones con los especialistas del SAS se duplica. http://t.co/5OB10cOp,positive
16665,Hoy damos una buena noticia ... Vía @unicef_es .... No es habitual pero a veces ocurre...a las 9 en #losdesayunosdetve .....,positive
16666,Preguntas para nuestro invitado? Hoy en #losdesayunosdetve el presidente de los empresarios Juan Rosell....,positive
16668,"Buenos días,Hoy foto con el Fórmula1 d Fernando Alonso, y a la tarde a divertirme en @El_Hormiguero y gracias @holacom http://t.co/UAhvG8HX",positive
16669,.@anabeldn ¿Violencia estructural? Qué barbaridad. ¿Sabe el ministro que no se obliga a abortar a nadie?,negative
16670,Encuentro con emprendedores y empresarios #elcambioandaluz (@ Restaurante La Peña En Antequera) http://t.co/74LcQFk8,negative
16671,Somos parte de IU y queremos ser parte de un frente amplio de la izquierda política y social. Con apertura de ideas y organización.,positive
16672,Google en el Congreso. http://t.co/TZh6Pdcg,positive
16673,Muy buenos días!os deseo un maravilloso día!;-),negative
16674,El Psoe acusa a Gallardón de imponer en el aborto una moral ultra. El ministro asegura defender el derecho de las mujeres a la maternidad.,positive
16675,el fin de Ahamadineyad..Analisis elecciones. http://t.co/bj5IZLoE,positive
16676,El  @Sup_Policia denuncia que en Madrid se ven obligados a realizar un desmesurado num de detenciones de inmigrantes http://t.co/B9KMdlv6,positive
16678,La portavoz del CGPJ: 'Las víctimas no pueden condicionar el proceso con ETA'. Es que no me lo puedo creer que la señora Bravo diga ésto,positive
16679,La Azucarera #antequera   @ Poligono Industrial La Azucarera http://t.co/4njiDLZj,positive
16680,A visitar Andiex . Empresa antequerana de venta al mayor de artículos de limpieza . 80 trabajadores [pic]: http://t.co/zsbo0U09,negative
16681,#odoescañooff,positive
16682,Mas concede 3M a Centre d'estudis opinió(dept.Presidencia)para hacer encuestas sobre concierto econ e independentismo  #nacionalismoescrisis,positive
16683,Fotos reunión con los #directivos de DKV Seguroshttp://t.co/PeQkh0mY http://t.co/3koSzK1V,negative
16684,Esto está siendo muy polémico. Gallardón dice que hay una 'violencia estructural' que lleva a las mujeres a abortar http://t.co/ArQhVMJS,positive
16685,"La profecía de Michel Rocard: ""la sociedad del futuro tendrá menos mercado y menos Cupido"".",positive
16686,Video Minuto de hoy de @esperanzaona #elcambioandaluz http://t.co/tHL5fyuO,positive
16687,Conexiones Invercaria y PSOEaa http://t.co/qC1QSBpb,positive
16688,Pago de cursos a cargos de la Junta de Andalucía a través del ‘fondo de reptiles’ http://t.co/ciN6aMzW,positive
16689,"Que ganas!!! RT @Davarona: @mrtfernandez Hola!! Nos vemos en iRedes, en Burgos! Bss",positive
16692,les comparto ! http://t.co/5vbt7Nlr,negative
16693,"Para nosotros no se entiende IU sin la tradición y protagonismo del PCE, como tampoco se entendería sin la  pluralidad y los independientes.",negative
16694,...Ayer el Real Madrid cumplió 110 años de leyenda y quería felicitaros por formar parte del mejor club del Mundo. #HalaMadrid,negative
16695,"Hijo, muchas gracias! “@ParradoLema: @PilarGGranja eres magnifica periodista”",positive
16696,“@BernardoHM1: @BelenEstebanM. Estoy en valencia y he visto una falla tuyaa muy graciosaa!!” no lo sabia gracias me encanta valencia,positive
16697,"si, es una expresión: Quien tiene la culpa... el gallego q@Dama_Cristal @el_pais",negative
16698,"Amancio Ortega (Zara), quinta persona más rica del mundo, según Forbes.http://t.co/Nhy4LZjN",negative
16699,En unos minutos intervendré en la presentación de la candidatura del PSOE de Jaén. Os dejo con mi equipo. #hagamosjaen,positive
16700,Interesante artículo de Isaías Lafuente en el http://t.co/67xEZ0kY sobre la polémica del lenguaje sexista http://t.co/GVDm2Ifw,positive
16701,Al teatro!! El COMPAC GRAN VIA nos espera...q mágico es Madrid!!!;),positive
16702,"El PP se vendió como el cambio. En 6 meses han subido los impuestos, han creado el despido libre, han bloqueado la ley de dependencia...",positive
16703,¿O estáis más de acuerdo con Sostres? &lt;em&gt;La violencia feminista&lt;/em&gt; http://t.co/RpBd6GXn vía @elmundoes,positive
16704,Encantada :-) RT @lastjueves: En el Top10 de los políticos nacionales tuiteros @ccifuentes http://t.co/Lt4ng2qf q nos visitó 2 veces en 2011,positive
16706,Guindos anuncia que el Gobierno ha decidido reducir este año un 40% la inversión pública... y echa la culpa a los socialistas,positive
16707,El despilfarro del gobierno catalán es un suma y sigue. E el @TelediarioInter 20:30,positive
16708,Rubalcaba entra en el debate de la #violenciaestructural de Gallardón. @TelediarioInter 20:30,negative
16709,Curioso RT @policia: ¿Os venís de #TweetPatrulla? Queremos celebrar el Día de la Mujer. 2 mujeres de la Policía tuitearán su trabajo,positive
16710,"Titular grande mañana en portada de las cuatro ediciones andaluzas de @20m: ""Guerrero acusa hacia arriba y señala a Chaves en los ERE""",positive
16711,De barracones y colegios en obras... http://t.co/vcUjbTIO,negative
16712,"Si es q vais provocando Jose Luis! RT @joseluis_Raya UPyD denunciada en Almería x hacer ""la calle"" http://t.co/OsBTQ8DA via @ellibrepensador",negative
16713,El #kukluxKat está muy activo y nervioso esta noche... :) #escolabilingüe,negative
16714,"Messi, Messi, Messi, Messi y Messi",negative
16716,Nuestra portada: emprendedores de Youtube “@quediario QUÉ! del jueves 8 de marzo de 2012 http://t.co/LCAjKPor”,positive
16717,Os dejo unas fotos de la reunión de esta mañana con representantes de CECOMA http://t.co/MUXoRLsj http://t.co/jyhms9yh,positive
16718,Hoy me lo he pasado bomba en @El_Hormiguero http://t.co/krQjAlCj,positive
16719,No sé si será convincente pero le hemos preguntado hoy a Gallardón en una entrevista qué ha querido decir esta mañana. ...,positive
16720,Con mi hermana con mi cuñado con mi gran amigo TURKO @tugkanke y con el amor de mi vida @RominaBelluscio .GRAN NOCHE,positive
16722,"La mayor tormenta solar de los últimos años podría afectar a la Tierra, hoy. Se notará sobre todo en el aumento de las auroras boreales.",positive
16723,"La Audiencia Nacional condena a 20 años de prisión al ex jefe de ETA Francisco Javier García Gaztelu, 'Txapote', por intento de asesinato",positive
16725,Las empresarias piden más conciliación #8deMarzo http://t.co/pKs5zVIe,negative
16726,"RT: “@izuzquiza: Orgullo de primo: Hoy @JPelirrojo es portada de @QueDiario. ¡Gran criterio, @rafam_simancas! http://t.co/chZLXytl”",negative
16728,hahahahahahahahah “@Alejandro_vara: Leo que RTVE se niega a ser auditada por el Gobierno PP. Imagino que esto no puede ser cierto.”,negative
16729,"#8DeMarzo del 2012, debatiendo conceptos anteriores a la caída del Muro de Berlín. #ascopena",negative
16730,Buenos días mujeres trabajadoras! No os perdáis hoy (tod@os) la historia de Tara en #losdesayunosdetve ....,negative
16731,"B. Días. Messi pasa a la historia, una vez más. Cinco goles en un partido de Champions.",negative
16732,"“@sevillajordi: Hoy Día d la Mujer. Ni sus problemas d acceso en condiciones d igualdad son solo suyos, ni se resuelven a base d esperar.”",negative
16733,La RUPTURA LABORAL LAPONIA es un sarcasmo en el día de la mujer trabajadora.,negative
16734,"Reforma laboral. La portavoz del PSOE la define como ""el ajuste de cuentas de la derecha mas radical de este país""",negative
